test,instruction_type,instruction,name,ade1s,ade2s,ade3s,ade
630,s,stop at   the intersection then go straight,629,3.24062431018017,4.16722884351532,6.085139413308985,4.497664189001491
632,,"turn right, turn right",76,1.237129910696525,2.3254252480689126,2.7084358089919247,2.090330322585788
632,s,"Following the road, turn right at the corner. Shortly after turning the corner, turn right",632,0.8994564010851205,2.6398609817208287,3.4140416158846945,2.317786332896881
632,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
632,,Make another right turn,328,1.2146704228740264,3.536835785147152,4.229320580613257,2.9936089295448114
632,s,take a right the end of the road and another right at the intersection,632,1.2504614649100525,3.0075827835506628,3.9968839292565503,2.751642725905755
632,s,turn right and then turn right again at the next intersection,632,0.8533973612737817,2.5716168472752097,3.2948019738626626,2.239938727470552
634,,Make a left turn,54,0.7360574985338388,4.608907555799985,5.189029539038546,3.511331531124123
634,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
634,,turn left here,134,1.931156019616845,3.582381945068356,5.252401409600409,3.588646458095204
634,s,Make a left turn,54,0.7360574985338388,4.608907555799985,5.189029539038546,3.511331531124123
634,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
634,s,Stop at the stopsign,419,1.531659487511042,4.423640949250962,5.377997278303106,3.777765905021703
634,d,Slow down before approaching the vehicle ahead of you,634,1.909596403722229,3.568819970597159,4.70111837731378,3.393178250544389
635,d,Stop and wait for the semi-truck to park,635,0.5136213028665333,0.3706858343133033,0.3781759339838459,0.4208276903878942
635,d,Wait until the vehicle in front of you is not blocking the lane to proceed forward.,635,0.0615493699188385,0.0537998265746842,0.0690454071528456,0.0614648678821228
636,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
636,,Stop at the stopsign.,636,1.7325449067931522,2.367227768752936,3.669987356693136,2.589920010746408
636,s,take a right at the stop sign,636,2.3683884338526764,3.168377297406018,5.063596194421139,3.533453975226612
636,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
636,s,Make a right at the stop sign,636,2.429811665221544,3.4376084344391016,5.255258588919572,3.7075595628600726
636,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
638,,Make a left turn at the itnersection,638,1.3715084031723883,4.302258142366097,5.506733710118867,3.726833418552451
638,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
638,sd,turn left at the intersection when there are no incoming vehicles,638,1.2459588783062938,4.208872753406571,5.373848485933117,3.609560039215328
638,d,Wait until oncoming traffic passes and make a left turn,638,1.2637980692880884,4.070493803167807,5.1891392986357765,3.507810390363891
638,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
639,s,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
640,s,Continue straight and stay in the middle lane,640,1.1973667767011518,2.871568579690308,3.0298184806759743,2.3662512790224777
641,s,slide into the right lane and stop at the intersection,641,1.701557554952398,3.2655121731344936,3.966365749026768,2.9778118257045527
641,,"After crossing the intersection, switch into the right lane.",641,1.5840057506737877,3.1522130056564093,3.810095854580082,2.848771536970093
641,s,"Passing the light, change one lane to the right",641,1.5076609199524913,3.187783830357138,3.743469985696737,2.812971578668789
641,s,merge one lane over to the right after the intersection ,641,1.6669188370893124,3.2668079840295667,3.982672113958397,2.972132978359092
642,d,Continue straight when the light turns green,555,2.702550859221223,4.380276422554035,5.992880502177018,4.358569261317425
642,s,start moving when light turns green,642,2.5625604889089275,5.918175914764628,7.62834155077928,5.369692651484279
645,s,merge over one lane to the right and turn right at the intersection,645,4.748474576643519,4.611665432887584,6.810424224693939,5.390188078075013
645,s,"slide into the right lane, stop at the intersection then turn right",645,2.074612630484032,2.208204729008677,3.207847642754293,2.496888334082334
645,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
645,d,Make a full stop at the blinking light. Turn right when the pedestrian isn't an obstacle in the turning lane,645,2.482433797836321,2.90286965104388,4.222099475237814,3.202467641372672
645,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
645,d,Switch to the right lane and come to a full stop at the flashing stoplights,645,2.552127871647824,3.0640690241496613,4.317407323926236,3.3112014065745736
648,,slide into the right lane,305,2.221148438794873,2.4705947766736385,3.656805812956762,2.7828496761417583
648,s,Switch into the right lane after passing by the white large vehicle thats on the right side of the road,648,0.4657026528149755,3.9076206182671513,4.189277402418641,2.854200224500256
648,s,Continue straight and change to the right most lane,648,0.4971796164088063,3.8079453104224776,4.018508187219487,2.7745443713502573
649,s,merge one lane over to the right and turn turn right at the intersection,649,1.1987284416045756,1.5672075536205308,2.413382589748005,1.7264395283243703
649,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
649,s,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
650,s,stop at the red light,650,1.358024383557259,3.0068867676206583,3.4229048099693493,2.595938653715756
651,d,Make a left turn at the intersection once all cars from the left side of the road have cleared,651,1.38117975108985,2.067196235587017,3.1514345235838213,2.199936836753563
651,d,Go straight on the greenlight,651,1.3383363823039742,2.0338511937175845,3.10236556932852,2.1581843817833595
651,d,"let the oncoming traffic pass, then turn right",651,1.4798458448641942,2.22109385431195,3.383994610413269,2.3616447698631378
651,d,turn left here when there are no approaching vehicles ,651,1.0807977538351234,1.850769232661428,2.815578727833252,1.915715238109934
651,d,Turn left when the oncoming traffic has passed,651,1.4715584738332683,2.178905809046379,3.3897770152729017,2.346747099384183
653,ds,Allow the pedestrians to cross the road and continue straight when the pedestrian aren't an obstacle on current lane,653,2.9144880864882654,2.9874915569849154,4.7487331028727535,3.550237582115312
653,d,stop for the pedestrians,653,3.0116765443443985,3.1045073346413226,4.917821279043148,3.678001719342957
653,d,Come to a stop before approaching the pedestrians to allow them to cross the road.,653,2.8340562809425704,2.943664949696979,4.762709819175506,3.513477016605018
653,d,"stop and let the pedestrians cross, then continue",653,3.1058551685853977,3.0713259291617447,5.013984126122194,3.7303884079564456
654,s,Stop at the stopsign,419,1.531659487511042,4.423640949250962,5.377997278303106,3.777765905021703
654,s,turn right and stop at the stop sign then continue,654,1.2863189134703812,1.7959153712358542,2.2739902461925183,1.785408176966251
657,sd,turn left at the intersection when there are no approaching vehicles from the other side of the road,657,1.6311906961077305,2.5491145315287285,3.732849713953273,2.637718313863244
657,ds,Make a left turn when there's no oncoming traffic,657,1.6886773929506544,2.595981233200237,3.8203225365157913,2.701660387555561
657,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
657,s,Make a left turn at the intersection,70,1.827678593905108,3.38010802855693,4.12085016913152,3.1095455971978527
657,s,stop at the intersection then turn left,386,1.7582437334196928,2.59482135061105,4.053656806049466,2.8022406300267364
658,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
658,s,stop at the intersection then turn left,386,1.7582437334196928,2.59482135061105,4.053656806049466,2.8022406300267364
658,sd,turn left at the intersection when there are no approaching vehicles from the other side of the road,657,1.6311906961077305,2.5491145315287285,3.732849713953273,2.637718313863244
658,s,Make a left turn ,54,0.7360574985338388,4.608907555799985,5.189029539038546,3.511331531124123
661,s,turn left at the end of the road,125,1.993852367357574,2.942524045292143,3.0625609280113983,2.6663124468870385
661,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
662,s,stop at the stop sign,440,0.4282596332787268,2.9476161112631587,2.6778624721263347,2.017912738889407
662,,Stop at the stopsign,419,1.531659487511042,4.423640949250962,5.377997278303106,3.777765905021703
663,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
663,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
663,,turn left here,134,1.931156019616845,3.582381945068356,5.252401409600409,3.588646458095204
664,,follow the road,36,0.955212723858802,4.137661264750944,3.5056804972533087,2.866184828621018
665,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
665,,Make a left turn,54,0.7360574985338388,4.608907555799985,5.189029539038546,3.511331531124123
667,s,swerve around the parked truck,534,2.5496680210778675,4.098024732044379,5.73559860479511,4.127763785972452
669,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
669,s,turn right then go straight,250,1.904618057037074,5.198532292020173,6.480497336665307,4.527882561907518
671,,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
673,s,stop at the red light,650,1.358024383557259,3.0068867676206583,3.4229048099693493,2.595938653715756
679,d,"When the pedestrian in the wheel chair goes out to the side, cautiously go around him and continue straight",679,2.0648260640849605,3.751049177899586,5.004934486395794,3.60693657612678
679,d,"Once it is safe to do so, pass the pedestrian on the wheelchair",679,1.9822877254954536,3.697280859639117,4.813905097201916,3.4978245607788288
683,,Merge into the right lane when it opens,683,1.0926130670091216,2.07065402929244,3.2069735499392062,2.123413548746923
685,,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
685,ds,Make a right turn when the pedestrian isn't an obstacle in the lane you're turning into,685,1.3818850513142098,3.396529295914102,4.448986835337741,3.075800394188684
685,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
685,,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
687,d,turn right when there are no pedestrians ,687,1.3498646589718628,3.7675697070552494,4.848150351085059,3.321861572370724
689,d,"When the light turns green, continue straight and follow the vehicle ahead",689,2969.7885898762493,2970.327747800852,4950.846593890315,3630.3209771891393
689,d,Coninue straight wehen the stoplight turns green,689,25737.49283948288,24466.53656395265,49307.75141733773,33170.59360692442
695,d,"Continue straight, slow down to let the car turn to avoid an accident",695,1.9199390508013896,3.752012359450771,4.297891865801784,3.323281092017982
696,d,Slow and come to a stop if needed to allow the pedestrian to cross,696,1.693796127959401,5.886467739168157,6.769811017987375,4.783358295038311
696,d,stop and wait for the pedestrians,696,2.081176452575178,6.288077003280294,7.440398022109106,5.269883825988193
696,d,Stop before the stopwalk to allow the pedestrian to cross the road,696,1.5957729334415656,5.753163338535326,6.551444251737148,4.633460174571346
697,d,"After the pedestrian crosses the road, continue straight",697,2.705928448265417,5.846701442481033,7.98647449794835,5.5130347962316
697,d,"Once pedestrian crosses and isn't an obstacle in the path, continue straight",697,101.80075327166269,144.27886179011915,218.78614594985487,154.95525367054557
700,s,Make a right turn at the intersection into the middle lane,700,1.8734972098262368,2.5491758776932243,4.07519502790982,2.832622705143093
700,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
700,s,Make a right turn at the light,576,0.8498855324134537,1.760719959322916,2.409374193092477,1.6733265616096158
703,d,Continue straight when the stoplight turns green,703,1.6489605227890654,2.094220972730516,4.434551607418462,2.7259110343126807
709,d,Go on the left side of your lane before appraoching the construction that is on the right side of your lane,709,2.0980799340479965,2.791543228221613,3.255893585653483,2.715172249307697
710,d,Come to a stop for the pedestrians acrossing the street ahead of you,710,0.3255160148388921,0.4425300848533765,0.6278933925770385,0.465313164089769
710,d,stop for the pedestrians,653,3.0116765443443985,3.1045073346413226,4.917821279043148,3.678001719342957
711,,merge onto the left lane,711,1.2131531015184536,1.6248397152873313,2.3055566460656545,1.714516487623813
711,,switch lanes to the right,563,0.9788539584331264,1.501266576250884,2.0335079715005926,1.5045428353948676
711,,Switch to the right lane,711,1.3707306948068894,1.9534360247305225,2.759981166906363,2.0280492954812583
711,s,Change one lane to the right,563,1.042088579034432,1.5665023004028615,2.1438203389428017,1.584137072793365
711,d,Switch back to the lane lane to avoid the construction ahead of you when no cars are coming from behind,711,1.217186762237772,1.610349671504147,2.2857192807384497,1.7044185714934563
712,,"After crossing the intersection, switch to the rightmost lane",712,2.132612352063028,4.926788674059855,6.171289622885023,4.410230216335968
712,s,"When on the bridge, change one lane to the right",712,1.9467656973295409,4.76002303040171,5.912852094764759,4.206546940832003
716,ds,Make a right turn at the light,576,0.8498855324134537,1.760719959322916,2.409374193092477,1.6733265616096158
716,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
716,,turn right at the signal,716,1.4554160928364372,2.626781167651972,3.801074021077485,2.627757093855298
716,d,Make a right turn at the intersectin when the light turns green and there are no pedestrians on the road,716,2.938426266504852,3.964366447225169,6.072550477080297,4.3251143969367725
719,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
719,s,Make a right turn at the light,576,0.8498855324134537,1.760719959322916,2.409374193092477,1.6733265616096158
719,ds,Make a right turn at the intersection when the stpolight turns green,719,1.808259974127213,2.902372245856955,4.051251479575111,2.920627899853093
728,d,Continue straight when the stoplight turns green,703,1.6489605227890654,2.094220972730516,4.434551607418462,2.7259110343126807
734,d,Proceed straight when the stoplight turns green,734,4.217015040088873e-07,0.0020755830197469,0.0290451196119621,0.010373708111071
736,s,Stop at the stopsign and then make a left turn,736,3.1292596733216143,3.889545780560543,6.105835558921272,4.374880337601144
736,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
737,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
737,s,Make a right turn ,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
739,s,Stop at the stopsign,419,1.531659487511042,4.423640949250962,5.377997278303106,3.777765905021703
740,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
740,s,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
740,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
744,s,Stop at the stopsign,419,1.531659487511042,4.423640949250962,5.377997278303106,3.777765905021703
746,,go all the way to the left lane,746,2.116571101358142,2.259546161029822,3.0473362673253908,2.474484509904452
746,s,Shift to the lane on the left,746,1.9634836406051184,2.0294862237546263,2.7358915942066755,2.24295381952214
746,,Switch into the leftmost lane,746,1.8247109486805244,2.0407273462380497,2.6137937584861,2.159744017801558
750,d,Move the car to the right to allow the oncoming vehicle to pass,750,0.4345162340540858,0.6501200853000595,1.1077130979781042,0.7307831391107499
750,d,Proceed straight when the stpolight turns green,750,0.3754045128068835,0.5964118118844363,1.0339175316760016,0.6685779521224404
750,d,Move the vehicle to the right to allow the truck to properly turn,750,0.4229389560781924,0.6412661161558679,1.097673154803912,0.720626075679324
752,s,Go around the vehicle stopped in the road briefly going in the opposite lane,752,1.7868725429028245,2.686006147406612,3.74121961240113,2.7380327675701888
752,s,go around the road obstruction,422,1.3379872441583598,2.5053520922293275,3.0248749523909924,2.2894047629262264
752,s,Avoid the parked vehicle ahead of you by going around it on the left side and then proceed back into the same lane,752,1.5854239696571375,2.5507102552077705,3.5687187781063354,2.568284334323748
760,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
760,,Make a right tturn at the greenlight and when it is safe to do so.,760,0.704251933064968,1.3044657069866803,1.800105434583585,1.2696076915450778
760,d,Make a right turn at the light when it turns green. Slow down for a small amount of time to allow the oncoming vehicle to turn into the road first,760,1.9074733746197428,2.342337819224733,3.113282017598319,2.454364403814265
760,s,"Go onto the left side of the road, if it is clear, to avoid the parked vehicle in front. Then go back onto the right side of the road.",760,0.704251933064968,1.3050129554266148,1.8070285526409264,1.2720978137108363
762,s,Make a right turn at the first set of lights,762,1.6029634339437009,3.413584471182779,4.718287423172763,3.244945109433081
762,s,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
762,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
764,d,Keep a safe distance between the individual on the bicycle in front of you,764,1.2425426722731363,2.026482798290971,1.854846955900459,1.707957475488189
768,s,"Slightly go onto the left lane, if it is safe, to avoid the parked vehicle on the right side of your lane.",768,1.1204136097434363,3.411908857090853,3.641659759612628,2.724660742148972
768,ds,Go around the stopped vehicle on the road by going in the left lane only if it's safe to do so,768,1.3500108663980783,3.722149275741818,4.098273468516529,3.056811203552142
769,,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
769,ds,Make a right turn at the light. Go around the stopped vehicle by going in the opposite lane only if it's safe to do so,769,1.2623599125144431,1.7715023875495537,2.443792757101583,1.8258850190551927
769,s,"turn right, go around the vehicle",769,1.2403421663433996,1.8448852679111,2.523032095690961,1.8694198433151528
770,,stop at the curb,770,3.4882909127051225e-06,3.883179407247637e-06,4.308595122047772e-06,3.893355147333511e-06
778,s,Make a U turn,778,1.2187676070237954,1.83391649171126,2.7267650028510646,1.92648303386204
778,,Make a u-turn,778,1.1722940234261603,1.767749508070071,2.656124215569996,1.865389249022076
778,,take a u-turn,778,1.1936815220495445,1.7288771622742114,2.523749104911128,1.815435929744961
783,s,"Before coming to a stop at the intersection, turn to the lane with the forward marking",783,1.0891607015627656,3.7454090555813337,3.6007510636583056,2.811773606934135
783,,switch to the right lane,152,0.5811404623491635,4.058759098625638,3.8304586746333658,2.8234527452027223
790,d,Continue straight whent the stoplight turns green,790,2.273176852547212,4.301184715797146,6.271979175225496,4.282113581189951
798,d,Follow the grey vehicle in front of you,798,1.813420447744834,5.372751150815905,6.271281708647147,4.485817769069295
799,d,Keep following the grey vehicle in front of you,799,1.1157954460788662,4.119975330587225,3.6483029329983374,2.961357903221477
800,d,Keep following the grey vehicle in front of you,799,1.1157954460788662,4.119975330587225,3.6483029329983374,2.961357903221477
802,d,Keep following the grey vehicle in front of you,799,1.1157954460788662,4.119975330587225,3.6483029329983374,2.961357903221477
803,,"When it is clear to do so, merge onto the road from the parking space.",803,1.090425512521122,2.072853878600069,3.233439169835606,2.1322395203189326
803,,merge onto the road when there are no oncoming cars,803,1.087529979818593,2.065636533572416,3.205330255699868,2.1194989230302923
808,d,Continue straight when the stoplight turns green,703,1.6489605227890654,2.094220972730516,4.434551607418462,2.7259110343126807
812,,switch lanes to the right,563,0.9788539584331264,1.501266576250884,2.0335079715005926,1.5045428353948676
812,,merge into right rurn only lane,812,1.0065761586228283,3.4589930146993217,3.406734869184274,2.6241013475021413
812,d,Continue straight when the stoplight turns green,703,1.6489605227890654,2.094220972730516,4.434551607418462,2.7259110343126807
815,s,turn right at the signal and merge into the left most lane,815,2.138473100909805,5.250446485490138,6.922666966375798,4.770528850925246
815,,"turn right, switch lanes to the right",815,2.4631331870567736,5.487686220798082,7.343479109001116,5.098099505618657
815,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
816,,take the third roundabout exit,816,1.1155143799693792,2.8690189822924697,3.819609510970171,2.6013809577440066
816,s,Go around the round about and make the left turn,816,0.9146714341377676,2.67206968201701,3.495995132312696,2.360912082822491
816,,turn left at the roundabout,816,0.9901982373326994,2.677121057094896,3.5019449402634457,2.389754744897014
817,s,Stop at the stopsign,419,1.531659487511042,4.423640949250962,5.377997278303106,3.777765905021703
819,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
819,s,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
819,s,as the stop sign turn right,819,1.334999870530829,1.6024440323455265,2.4232673541324345,1.7869037523362632
821,,After crossing the first intersection stay on the left side of the road,821,1.823949202931504,3.704566498599065,4.660280613515248,3.396265438348605
821,,follow the road,36,0.955212723858802,4.137661264750944,3.5056804972533087,2.866184828621018
848,s,Switch to the right lane to avoid the parked cars on your lane,848,0.9404605782585812,4.227841018738216,4.258885321431895,3.1423956394762307
848,d,Slow down to allow the pedestrian to cross the road,848,0.8025480093288134,4.407009319582346,4.514919621673184,3.241492316861448
848,,switch to the right lane,152,0.5811404623491635,4.058759098625638,3.8304586746333658,2.8234527452027223
849,,switch to the left lane,10,1.1508737457989289,5.132813244366229,5.166585081641236,3.8167573572688
850,,continue going along the road,850,1.4706858411069743,3.911619713786428,4.3868935967158365,3.25639971720308
852,,merge into the far left lane,852,1.3233800119310348,3.237402780848952,3.148185588429165,2.569656127069717
852,s,"switch to the right lane in order to avoid hitting the parked cars, then near the turning lanes switch back to the left lane",852,1.4101064889893358,3.194129366162253,3.1274113993284125,2.5772157514933336
852,s,Change to the right lane and go back to the left lane when there are no obstructing cars,852,1.513230544706201,3.55691228828222,3.630654398754012,2.900265743914144
852,s,Go into the left turn lane,852,1.524448298378194,3.50723876739,3.5185550389785525,2.850080701582249
852,,switch to the right lane,152,0.5811404623491635,4.058759098625638,3.8304586746333658,2.8234527452027223
853,s,Go into the middle lane,853,0.6225508877853526,1.5772877435082513,1.8665923728553733,1.3554770013829929
853,d,"slow down to avoid hitting the car(white SUV), then carefully follow that car and stop behind it.",853,0.7572783017665243,1.5618627826773002,1.8979232063260352,1.4056880969232866
853,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
853,,take a right into the connecting road,853,0.914231112717889,1.686953682893013,2.0564684114123555,1.5525510690077524
853,,turn left here,134,1.931156019616845,3.582381945068356,5.252401409600409,3.588646458095204
854,d,follow the white SUV in front while maintaining a safe distance,854,1.251622557942762,1.882828861018638,2.774419064291953,1.9696234944177844
855,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
855,d,turn right and proceed slowly in order to avoid hitting the turning cars,855,1.1552870273548212,1.7144791474460692,2.4062600943680743,1.7586754230563215
855,d,Allow the vehicle with the left lane blinker to merge into your lane,855,1.6228114116889727,2.00914889406732,2.705052965426649,2.1123377570609807
855,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
861,d,Make a right turn when there are no cars coming from the left side,861,0.0924115987209011,0.1386264365709882,0.2141948932642135,0.1484109761853676
861,d,"wait for all the vehicles to pass, then carefully turn right ",861,0.0974474852195803,0.1393958953837635,0.200390332444103,0.1457445710158156
861,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
861,,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
862,ds,Stop before the crosswalk to allow the pedestrian to walk accross the road. Then continue once it is clear,862,1.002221691611965,1.6610301390633182,2.5575436489096184,1.740265159861634
862,,stay on the far left lane and keep keft at the fork,862,1.2059852115559937,1.8214526211351767,2.89679790242971,1.9747452450402936
862,d,"stop at the crosswalk, let the pedestrians cross, then continue moving ahead",862,1.849794646834072,2.173256851757561,3.2156658495475297,2.4129057827130542
863,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
863,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
863,s,turn right at the intersection and stay in the left lane,863,1.3796795417281025,4.17858192896747,5.629938921988357,3.729400130894643
865,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
865,,turn right into the connecting road,367,1.415055108543767,3.555738765134496,3.823344480923804,2.931379451534022
865,s,"Go slightly on the right side of the road to avoid the parked vehicle in front, then go back onto the lane.",865,0.9981414422090312,2.208449287408844,3.0191975337835806,2.075262754467152
865,s,"turn right, go around road obstruction",865,1.355761487522029,2.511702932641541,3.5588541572978944,2.475439525820488
865,s,"turn right at the intersection, then swerve around the parked tempo",865,1.580873725751838,2.9030072698203253,4.135547582637802,2.873142859403322
866,,turn right ,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
866,,keep right,866,1.62162171404979,3.033961677610114,3.926850743078851,2.860811378246252
866,s,turn right at the fork,866,1.5836769868176563,3.0462890444721813,3.900301655583174,2.843422562291004
868,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
868,,complete the right turn,868,1.1878960690872082,3.786932328305074,3.434073822698648,2.8029674066969767
868,,turn right and continue,868,1.2327533014051275,3.8197396379897888,3.416469159863735,2.82298736641955
872,d,When the light turns green continue straight,872,2.600307076207799,5.719551926560549,7.612712140286708,5.310857047685019
872,s,move ahead when the signal turns green,872,2.3157479566974137,5.415396396321687,7.010833257082497,4.913992536700532
876,d,When the light turns green continue straight,872,2.600307076207799,5.719551926560549,7.612712140286708,5.310857047685019
876,s,when the signal turns green go straight,876,2.7369401600839742,6.58151912894032,8.446216929065768,5.921558739363353
878,s,stop at the signal,878,0.223871701898507,0.2023702451460248,0.2738844791434027,0.2333754753959782
880,s,turn left at the traffic signa,880,2.47113552082564,4.136452980162874,5.706865392964888,4.104817964651134
880,ds,"Continue straight when the stoplight turns green, and after passing it, make a left turn",880,2.351723748452515,4.108966782945897,5.5778992735379385,4.012863268312117
880,s,"when the signal turns green, turn right at the intersection",880,2.461524305080821,4.166934214010508,5.706352476912871,4.111603665334734
882,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
882,s,"turn right, when the signal turns green",882,0.7757832843492238,1.4706537342412915,2.278527304153093,1.5083214409145362
882,ds,When the stoplight turns green make a left turn,882,0.7757832843492238,1.4706537342412915,2.278527304153093,1.5083214409145362
882,s,turn left at the signal,882,0.7549501963938157,1.4449597028589285,2.246087357595958,1.4819990856162342
883,s,stop at the signal,878,0.223871701898507,0.2023702451460248,0.2738844791434027,0.2333754753959782
885,s,go stright when the signal turns green,885,1.7274090741167178,5.330755077243209,6.2804223532533126,4.446195501537747
885,d,Continue straight when the stpolight turns green,885,1.559872946499259,5.155013563690336,5.937753682772522,4.217546730987372
886,s,stop before the crosswalk when the signal turns red,886,1.944255132563222,2.4306084676265405,3.2771241858825046,2.5506625953574225
888,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
888,s,"when the signal turns green, turn right",888,2.251386467525585,4.747208513939699,6.395561738904602,4.464718906789963
888,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
889,s,stop at the signal,878,0.223871701898507,0.2023702451460248,0.2738844791434027,0.2333754753959782
890,d,wait for the oncoming traffic to pass ten turn left,890,0.7183874745414738,0.9816839411629276,1.4335024066739277,1.044524607459443
890,ds,"When the stoplight turns green, make a left turn at the intersection once all cars have passed by",890,0.7054381142036343,0.9793398746008602,1.442122226597266,1.0423000718005868
891,,turn left here,134,1.931156019616845,3.582381945068356,5.252401409600409,3.588646458095204
891,s,complete the left turn and go stright,891,1.5906005618777443,4.683197849657405,5.643561058962131,3.9724531568324273
891,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
894,ds,Make a left turn once all of the pedestrians have crossed the crosswalk,894,1.6616357025477877,1.802758540325733,2.56305981631753,2.009151353063684
894,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
894,,turn left into the intersection,894,1.679672869532564,2.098830474119853,2.9863451920059374,2.2549495118861183
894,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
896,s,"swerve around the parked trailer, then re-join the right lane",896,1.0069088753416031,2.3887887923545508,2.9037230018517897,2.0998068898493147
896,s,go around the vehicle obstructing the road,528,2.040302055154934,4.883345525702532,6.344152283826018,4.422599954894495
897,ds,"stop at the stop sign, behind the jeep, wait for the pedestrian to cross, then go straight",897,1.524478379725681,1.8192554151642464,2.585354782606368,1.976362859165432
898,s,stop at the signal,878,0.223871701898507,0.2023702451460248,0.2738844791434027,0.2333754753959782
899,s,go straight when the signal turns green,899,1.834292537310342,5.193155119601589,5.965791914815375,4.331079857242435
899,d,When the stoplight turns green go straight,899,2.306258412726148,5.743173707716731,6.955184757469612,5.001538959304163
900,,turn left at the interesction,900,0.7493521907393443,1.163885019829589,1.5649208107635633,1.1593860071108322
900,d,"When the stoplight turns greeen, make a left turn if there are no oncoming cars",900,0.5959204868072271,1.2798354640688467,1.8059383157040791,1.2272314221933842
